,name,urls
235,"08/12/2016 :: M.Tech II Semester (Supply) (R-2013) 
		Revaluation Results - August 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Sup)%20Revaluation%20Result%20(R-2013)_%20August%202016/btechsearch.asp
236,"08/12/2016 :: M.Tech I Semester (Supply) (R-2013) 
		Revaluation Results - August 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Sup)%20Revaluation%20Result%20(R-2013)_%20August%202016/btechsearch.asp
237,"05/12/2016 :: B.Tech I Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
238,"05/12/2016 :: B.Tech II Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
239,"05/12/2016 :: B.Tech III Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
240,"05/12/2016 :: B.Tech IV Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
241,"05/12/2016 :: B.Tech V Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
242,"05/12/2016 :: B.Tech VI Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
243,"05/12/2016 :: B.Tech VII Semester Supplementary 
		Results (R-2012) - September 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Supplementary)%20(R-2012)_September%202016/btechsearch.asp
244,"03/12/2016 :: B.Tech I Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
245,"03/12/2016 :: B.Tech II Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
246,"03/12/2016 :: B.Tech III Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
247,"03/12/2016 :: B.Tech IV Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
248,"03/12/2016 :: B.Tech V Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
249,"03/12/2016 :: B.Tech VI Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
250,"03/12/2016 :: B.Tech VII Semester Supplementary 
		Results (R-2009) - September 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Supplementary)%20(R-2009)_September%202016/btechsearch.asp
251,"15/11/2016 :: M.Tech II Semester (R-2015) Regular 
		Results - August 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Reg)%20(R-2015)_%20August%202016%20(For%202015%20Admitted%20Batch)/btechsearch.asp
252,"15/11/2016 :: M.Tech II Semester (R-2013) 
		Supplementary Results - August 2016", http://gvpce.ac.in/results/M.Tech%20II%20Semester%20Supply%20(R-2013)-August-2016/btechsearch.asp
253,"15/11/2016 :: M.Tech I Semester (R-2013) 
		Supplementary Results - August 2016", http://gvpce.ac.in/results/M.Tech%20I%20Semester%20Supply%20(R-2013)-August-2016/btechsearch.asp
254,"15/11/2016 :: M.Tech I Semester (R-2015) 
		Supplementary Results - August 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Supplementary)%20(R-2015)_%20August%202016/btechsearch.asp
255,"26/08/2016 :: MCA IV Regular (R-2013) for 2014 
		Admitted Batch - July 2016", http://gvpce.ac.in/results/MCA%20IV%20Regular_July%202016%20(R-2013)%20for%202014%20Admitted%20Batch/btechsearch.asp
256,"26/08/2016 :: MCA II Regular (R-2015) for 2015 
		Admitted Batch Results - July 2016", http://gvpce.ac.in/results/MCA%20II%20Regular_July%202016%20(R-2015)%20for%202015%20Admitted%20Batch/btechsearch.asp
257,"26/08/2016 :: MCA I Supplementary (R-2015) for 
		2015 Admitted Batch - July 2016", http://gvpce.ac.in/results/MCA%20I%20Supplementary_July%202016%20(R-2015)%20for%202015%20Admitted%20Batch/btechsearch.asp
258,"26/08/2016 :: MCA I Supplementary (R-2013) for 
		2013, 2014 Admitted Batch - July 2016"," http://gvpce.ac.in/results/MCA%20I%20Supplementary_July%202016%20(R-2013)%20for%202013,%202014%20Admitted%20Batch/btechsearch.asp"
259,"26/08/2016 :: MCA II Supplementary (R-2013) for 
		2013, 2014 Admitted Batch - July 2016"," http://gvpce.ac.in/results/MCA%20II%20Supplementary_July%202016%20(R-2013)%20for%202013,%202014%20Admitted%20Batch/btechsearch.asp"
260,"26/08/2016 :: MCA III Supplementary (R-2013) for 
		2013, 2014 Admitted Batch - July 2016"," http://gvpce.ac.in/results/MCA%20III%20Supplementary_July%202016%20(R-2013)%20for%202013,%202014%20Admitted%20Batch/btechsearch.asp"
261,"26/08/2016 :: MCA IV Supplementary (R-2013) for 
		2013 Admitted Batch - July 2016", http://gvpce.ac.in/results/MCA%20IV%20Supplementary_July%202016%20(R-2013)%20for%202013%20Admitted%20Batch/btechsearch.asp
262,"06/08/2016 :: B.Tech VIII Semester Supplementary 
		(R-2012) Result - July 2016", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Sup%20(R-2012)_July%202016/btechsearch.asp
263,"06/08/2016 :: B.Tech VIII Semester Supplementary 
		(R-2009) Result - July 2016", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Sup%20(R-2009)_July%202016/btechsearch.asp
264,"03/08/2016 :: B.Tech V Semester Supplementary 
		(R-2013) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Sup%20(R-2013)_May%202016_Revaluatio%20Result/btechsearch.asp
265,"03/08/2016 :: B.Tech V Semester Supplementary 
		(R-2012) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Sup%20(R-2012)_May%202016_Revaluatio%20Result/btechsearch.asp
266,"03/08/2016 :: B.Tech V Semester Supplementary 
		(R-2009) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20Sup%20(R-2009)_May%202016_Revaluatio%20Result/btechsearch.asp
267,"03/08/2016 :: B.Tech IV Semester Supplementary 
		(R-2012) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Sup%20(R-2012)_May%202016_Revaluatio%20Result/btechsearch.asp
268,"03/08/2016 :: B.Tech IV Semester Supplementary 
		(R-2009) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Sup%20(R-2009)_May%202016_Revaluatio%20Result/btechsearch.asp
269,"03/08/2016 :: B.Tech IV Semester Regular &amp; 
		Supplementary (R-2013) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20Reg&Sup%20(R-2013)_May%202016_Revaluatio%20Result/btechsearch.asp
270,"03/08/2016 :: B.Tech II Semester Supplementary 
		(R-2015) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Sup%20(R-2015)_May%202016_Revaluatio%20Result/btechsearch.asp
271,"03/08/2016 :: B.Tech II Semester Supplementary 
		(R-2009) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Sup%20(R-2009)_May%202016_Revaluatio%20Result/btechsearch.asp
272,"03/08/2016 :: B.Tech II Semester Supplementary 
		(R-2012) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Sup%20(R-2012)_May%202016_Revaluatio%20Result/btechsearch.asp
273,"03/08/2016 :: B.Tech II Semester Supplementary 
		(R-2013) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20Sup%20(R-2013)_May%202016_Revaluatio%20Result/btechsearch.asp
274,"03/08/2016 :: B.Tech III Semester Supplementary 
		(R-2009) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Sup%20(R-2009)_May%202016_Revaluatio%20Result/btechsearch.asp
275,"03/08/2016 :: B.Tech III Semester Supplementary 
		(R-2012) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Sup%20(R-2012)_May%202016_Revaluatio%20Result/btechsearch.asp
276,"03/08/2016 :: B.Tech III Semester Supplementary 
		(R-2013) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20Sup%20(R-2013)_May%202016_Revaluatio%20Result/btechsearch.asp
277,"03/08/2016 :: B.Tech I Semester Supplementary 
		(R-2015) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Sup%20(R-2015)_May%202016_Revaluatio%20Result/btechsearch.asp
278,"03/08/2016 :: B.Tech I Semester Supplementary 
		(R-2013) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Sup%20(R-2013)_May%202016_Revaluatio%20Result/btechsearch.asp
279,"03/08/2016 :: B.Tech I Semester Supplementary 
		(R-2012) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Sup%20(R-2012)_May%202016_Revaluatio%20Result/btechsearch.asp
280,"03/08/2016 :: B.Tech I Semester Supplementary 
		(R-2009) Revaluation Result - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20Sup%20(R-2009)_May%202016_Revaluatio%20Result/btechsearch.asp
281,"29/06/2016 :: B.Tech VI Semester Supplementary 
		(R-2013) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Reg%20(R-2013)_Apr%202016_Revaluatio%20Result/btechsearch.asp
282,"29/06/2016 :: B.Tech VI Semester Supplementary 
		(R-2009) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Sup%20(R-2009)_Apr%202016_Revaluatio%20Result/btechsearch.asp
283,"29/06/2016 :: B.Tech VI Semester Supplementary 
		(R-2012) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Sup%20(R-2012)_Apr%202016_Revaluatio%20Result/btechsearch.asp
284,"29/06/2016 :: B.Tech VII Semester Supplementary 
		(R-2009) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Sup%20(R-2009)_Apr%202016_Revaluatio%20Result/btechsearch.asp
285,"29/06/2016 :: B.Tech VII Semester Supplementary 
		(R-2012) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20Sup%20(R-2012)_Apr%202016_Revaluatio%20Result/btechsearch.asp
286,"29/06/2016 :: B.Tech VIII Semester Supplementary 
		(R-2009) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20Sup%20(R-2009)_Apr%202016_Revaluatio%20Result/btechsearch.asp
287,"24/06/2016 :: B.Tech II Semester Regular (R-2015) 
		(For Readmitted into 2015 Regulation) - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Reg)%20(R-2015)_%20May%202016%20(For%20Readmitted%20into%202015%20Regulation)/btechsearch.asp
288,"24/06/2016 :: B.Tech I Semester Supplementary 
		(R-2015) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(sup)%20(R-2015)_%20May%202016(For%202015%20Admitted%20Batch)/btechsearch.asp
289,"16/06/2016 :: B.Tech I Semester Supplementary 
		(R-2009) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Sup)%20(R-2009)%20_%20May%202016/btechsearch.asp
290,"16/06/2016 :: B.Tech I Semester Supplementary 
		(R-2012) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Sup)%20(R-2012)%20_%20May%202016/btechsearch.asp
291,"16/06/2016 :: B.Tech II Semester Supplementary 
		(R-2009) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Sup)%20(R-2009)%20_%20May%202016/btechsearch.asp
292,"16/06/2016 :: B.Tech III Semester Supplementary 
		(R-2012) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Sup)%20(R-2012)%20_%20May%202016/btechsearch.asp
293,"16/06/2016 :: B.Tech IV Semester Supplementary 
		(R-2009) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Sup)%20(R-2009)%20_%20May%202016/btechsearch.asp
294,"16/06/2016 :: B.Tech IV Semester Supplementary 
		(R-2012) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Sup)%20(R-2012)%20_%20May%202016/btechsearch.asp
295,"16/06/2016 :: B.Tech IV Semester Supplementary 
		(R-2013) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Sup)%20(R-2013)%20_%20May%202016/btechsearch.asp
296,"16/06/2016 :: B.Tech III Semester Supplementary 
		(R-2013) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Sup)%20(R-2013)%20_%20May%202016/btechsearch.asp
297,"16/06/2016 :: B.Tech II Semester Supplementary 
		(R-2013) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Sem%20(Sup)%20(R-2013)%20_%20May%202016/btechsearch.asp
298,"16/06/2016 :: B.Tech I Semester Supplementary 
		(R-2013) Results - May 2016", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Sup)%20(R-2013)%20_%20May%202016/btechsearch.asp
299,"16/06/2016 :: B.Tech VIII Semester Regular 
		(R-2012) Revaluation Result - April 2016", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20(Reg)%20(R-2012)_%20April%202016_Revluation%20Result/btechsearch.asp
300,"16/06/2016 :: M.Tech I Semester Supplementary 
		(R-2013) (For 2013 &amp; 2014 Admitted Batches) - February 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Supple)%20(R-2013)_%20February%202016%20(For%202013%20&%202014%20Admitted%20Batches)/btechsearch.asp
301,"16/06/2016 :: M.Tech II Semester Supplementary 
		(R-2013) (For 2013 &amp; 2014 Admitted Batches) - February 2016", http://gvpce.ac.in/results/M.Tech%20II%20Sem%20(Supple)%20(R-2013)_%20February%202016%20(For%202013%20&%202014%20Admitted%20Batches)/btechsearch.asp
302,"13/06/2016 :: B.Tech II Semester (Regular) 
		(R-2015)(For 2015 Admitted Batch) - May 2016", http://gvpce.ac.in/results/B.Tech%20II%20Semester%20(Regular)%20(R-2015)_May%202016%20(For%202015%20Admitted%20Batch)/btechsearch.asp
303,"09/06/2016 :: B.Tech IV Semester Regular (R-2013) 
		Results - April 2016", http://gvpce.ac.in/results/B.Tech%20IV%20Sem%20(Reg)%20(R-2013)%20(For%202014%20Batch)_%20APRIL%202016/btechsearch.asp
304,"08/06/2016 :: B.Tech. V Semester (R-2009) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Sup)%20(R-2009)%20_%20April%202016/btechsearch.asp
305,"08/06/2016 :: B.Tech. V Semester (R-2012) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Sup)%20(R-2012)%20_%20April%202016/btechsearch.asp
306,"08/06/2016 :: B.Tech. V Semester (R-2013) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Sup)%20(R-2013)%20_%20April%202016/btechsearch.asp
307,"08/06/2016 :: B.Tech. VI Semester (R-2009) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Sup)%20(R-2009)%20_%20April%202016/btechsearch.asp
308,"08/06/2016 :: B.Tech. VI Semester (R-2012) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20(Sup)%20(R-2012)%20_%20April%202016/btechsearch.asp
309,"08/06/2016 :: B.Tech. VII Semester (R-2009) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Sup)%20(R-2009)%20_%20April%202016/btechsearch.asp
310,"08/06/2016 :: B.Tech. VII Semester (R-2012) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VII%20Sem%20(Sup)%20(R-2012)%20_%20April%202016/btechsearch.asp
311,"08/06/2016 :: B.Tech. VIII Semester (R-2009) 
		Supplementary Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VIII%20Sem%20(Sup)%20(R-2009)%20_%20April%202016/btechsearch.asp
312,"25/05/2016 :: B.Tech VI Semester Regular (R-2013) 
		Results - April 2016", http://gvpce.ac.in/results/B.Tech%20VI%20Sem%20Reg(R-2013)_April2016/btechsearch.asp
313,"20/05/2016 :: M.Tech I Semester (R-2015) Regular 
		Results - February 2016", http://gvpce.ac.in/results/M.Tech%20I%20Sem%20(Reg)%20(R-2015)_%20February%202016%20(For%202015%20Admitted%20Batch)/btechsearch.asp
314,"11/05/2016 :: B.Tech VIII Semester Regular 
		(R-2012) Result- April 2016", http://gvpce.ac.in/results/BTechVIIISemReg(R2012)-Apr2016/btechsearch.asp
315,"25/04/2016 :: B.Tech I Sem (Reg) (R-2015)(For 2015 
		Admitted Batch) Revaluation Result-December 2015", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Reg)%20(R-2015)_%20December%202015%20(For%202015%20Admitted%20Batch)_Revaluatio%20Result/btechsearch.asp
316,"07/04/2016 :: MCA I Sem (Regular) (For 2015 
		Admitted Batch)(R-2015) - February 2016", http://gvpce.ac.in/results/MCA%20I%20Sem%20(Reg)%20(R-2015)_%20February%202016%20(For%202015%20Admitted%20Batch)/btechsearch.asp
317,"07/04/2016 :: MCA III Semester Regular (R-2013) 
		Results - February 2016", http://gvpce.ac.in/results/MCA%20III%20Sem%20(Reg)%20(R-2013)_%20February%202016/btechsearch.asp
318,"07/04/2016 :: MCA I Semester (Supple) (R-2013) - 
		February 2016", http://gvpce.ac.in/results/MCA%20I%20Sem%20(supple)%20(R-2013)_%20February%202016/btechsearch.asp
319,"07/04/2016 :: MCA II Semester (Supple) (R-2013) - 
		February 2016", http://gvpce.ac.in/results/MCA%20II%20Sem%20(supple)%20(R-2013)_%20February%202016/btechsearch.asp
320,"07/04/2016 :: MCA III Semester (Supple) (R-2013) - 
		February 2016", http://gvpce.ac.in/results/MCA%20III%20Sem%20(supple)%20(R-2013)_%20February%202016/btechsearch.asp
321,"01/04/2016 :: B.Tech IV Semester Supplementary 
		(R-2013) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechIVSemSupply(R-2013)Rev_Nov2015/btechsearch.asp
322,"01/04/2016 :: B.Tech IV Semester Supplementary 
		(R-2012) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechIVSemSupply(R-2012)Rev_Nov2015/btechsearch.asp
323,"01/04/2016 :: B.Tech IV Semester Supplementary 
		(R-2009) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechIVSemSupply(R-2009)Rev_Nov2015/btechsearch.asp
324,"01/04/2016 :: B.Tech III Semester Regular &amp; 
		Supplementary (R-2013) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechIIISemReg&Supply(R-2013)Rev_Nov2015/btechsearch.asp
325,"01/04/2016 :: B.Tech III Semester Supplementary 
		(R-2012) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechIIISemSupply(R-2012)Rev_Dec2015/btechsearch.asp
326,"01/04/2016 :: B.Tech III Semester Supplementary 
		(R-2009) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechIIISemSupply(R-2009)Rev_Dec2015/btechsearch.asp
327,"29/03/2016 :: B.Tech II Semester Supplementary 
		(R-2013) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechIISemSupply(R-2013)Rev_Dec2015/btechsearch.asp
328,"29/03/2016 :: B.Tech II Semester Supplementary 
		(R-2012) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechIISemSupply(R-2012)Rev_Dec2015/btechsearch.asp
329,"29/03/2016 :: B.Tech II Semester Supplementary 
		(R-2009) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechIISemSupply(R-2009)Rev_Dec2015/btechsearch.asp
330,"29/03/2016 :: B.Tech I Semester Supplementary 
		(R-2013) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechISemSupply(R-2013)Rev_Dec2015/btechsearch.asp
331,"29/03/2016 :: B.Tech I Semester Supplementary 
		(R-2012) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechISemSupply(R-2012)Rev_Dec2015/btechsearch.asp
332,"29/03/2016 :: B.Tech I Semester Supplementary 
		(R-2009) Revaluation Results - December 2015", http://gvpce.ac.in/results/B.TechISemSupply(R-2009)Rev_Dec2015/btechsearch.asp
333,"16/03/2016 :: B.Tech VII Semester Supplementary 
		(R-2009) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVIISemSupply(R-2009)Rev_Nov2015/btechsearch.asp
334,"16/03/2016 :: B.Tech VII Semester Regular (R-2012) 
		Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVIISemReg(R-2012)Rev_Nov2015/btechsearch.asp
335,"16/03/2016 :: B.Tech VI Semester Supplementary 
		(R-2012) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVISemSupply(R-2012)Rev_Nov2015/btechsearch.asp
336,"16/03/2016 :: B.Tech VI Semester Supplementary 
		(R-2009) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVISemSupply(R-2009)Rev_Nov2015/btechsearch.asp
337,"16/03/2016 :: B.Tech V Semester Supplementary 
		(R-2012) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVSemSupply(R-2012)Rev_Nov2015/btechsearch.asp
338,"16/03/2016 :: B.Tech V Semester Supplementary 
		(R-2009) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVSemSupply(R-2009)Rev_Nov2015/btechsearch.asp
339,"16/03/2016 :: B.Tech V Semester Regular and 
		Supplementary (R-2013) Revaluation Results - November 2015", http://gvpce.ac.in/results/B.TechVSemReg&Sup(R-2013)Rev_Nov2015/btechsearch.asp
340,"05/03/2016 :: B.Tech I Semester Regular (R-2015) 
		Results - December 2015", http://gvpce.ac.in/results/B.Tech%20I%20Semester%20Regular%20(R-2015)_December%202015/btechsearch.asp
341,2015," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supple)%20(R-2009)_%20December%202015%20(For%202009,2010%20&%202011%20Admitted%20Batches)/btechsearch.asp"
342,"24/02/2016 :: B.Tech III Sem (Supple) (R-2009)(For 
		2009,2010 &amp; 2011 Admitted Batches) Results - December"," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supple)%20(R-2009)_%20December%202015%20(For%202009,2010%20&%202011%20Admitted%20Batches)/btechsearch.asp"
343,2015," http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supple)%20(R-2009)_%20December%202015%20(For%202009,2010%20&%202011%20Admitted%20Batches)/btechsearch.asp"
344,"24/02/2016 :: B.Tech III Sem (Supple) (R-2013) 
		(For 2013 Admitted Batch) Results - December 2015", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Supple)%20(R-2013)_%20December%202015%20(For%202013%20Admitted%20Batch)/btechsearch.asp
345,"24/02/2016 :: B.Tech III Sem (Supple) (R-2012) For 
		2012 Admitted Batch Results - December 2015", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Sup)%20(R-2012)_%20December%202015/btechsearch.asp
346,"20/02/2016 :: B.Tech I Semester (R-2013) 
		Supplementary (For 2013 Batch) Results - December 2015", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2013)%20Supple_%20December%202015%20(For%202013%20Batch)/btechsearch.asp
347,"20/02/2016 :: B.Tech I Semester (R-2012) 
		Supplementary (For 2012 Batch) Results - December 2015", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(R-2012)%20Supple_%20December%202015%20(For%202012%20Batch)/btechsearch.asp
348,"20/02/2016 :: B.Tech. I Semester Supplementary 
		(R-2009) Results - December 2015", http://gvpce.ac.in/results/B.Tech%20I%20Sem%20(Supple)%20(R-2009)_%20December%202015/btechsearch.asp
349,"18/02/2016 :: B.Tech II Semester Supplementary 
		(R-2009) Results for 2009, 2010 and 2011 Batches - December 2015", http://gvpce.ac.in/results/B.TechIISemSupple(R-2009)_Dec2015/btechsearch.asp
350,"18/02/2016 :: B.Tech II Semester Supplementary 
		(R-2013) Results for 2013 and 2014 Batches - December 2015", http://gvpce.ac.in/results/B.TechIISemSupple(R-2013)_Dec2015/btechsearch.asp
351,"18/02/2016 :: B.Tech II Semester Supplementary 
		(R-2012) Results for 2012 Batch - December 2015", http://gvpce.ac.in/results/B.TechIISemSupple(R-2012)_Dec2015/btechsearch.asp
352,"04/02/2016 :: B.Tech III Semester Regular Results 
		(R-2013) - December 2015", http://gvpce.ac.in/results/B.Tech%20III%20Sem%20(Reg)%20(R-2013)_%20November%202015/btechsearch.asp
353,"29/01/2016 :: M.Tech II Semester Supplementary 
		(R-2013)(For 2013 Admitted Batches) Results - October 2015", http://gvpce.ac.in/results/MTech%20II%20(Sup)_October%202015%20(R-2013)(For%202013%20Admitted%20Batch)/btechsearch.asp
354,"29/01/2016 :: M.Tech I Semester Supplementary 
		(R-2013)(For 2013, 2014 Admitted Batches) Results - October 2015"," http://gvpce.ac.in/results/MTech%20I%20(Sup)_October%202015%20(R-2013)(For%202013,%202014%20Admitted%20Batches)/btechsearch.asp"
355,"27/01/2016 :: M.Tech II Semester Regular Results 
		(R-2013) - October 2015 (For 2014 Admitted Batch)", http://gvpce.ac.in/results/MTech%20II%20(Reg)_October%202015%20(R-2013)/mtechsearch.asp
356,"08/01/2016 :: B.Tech. V Semester Supplementary 
		(R-2012) Results - November 2015", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Supple)%20(R-2012)_%20November%202015/btechsearch.asp
357,"08/01/2016 :: B.Tech. V Semester Supplementary 
		(R-2009) Results - November 2015", http://gvpce.ac.in/results/B.Tech%20V%20Sem%20(Supple)%20(R-2009)_%20November%202015/btechsearch.asp
